dataset,unit_id,model,prior_quality,equipment_type,is_run_to_failure,n_valid,rmse,mae,nasa_score,mean_bias,detection_lead_time,false_alarm_rate,detection_success
cmapss,cmapss_FD001_train_16,threshold_alarm,fleet_derived,turbofan_engine,True,209,,,,,,0.0,False
cmapss,cmapss_FD001_train_16,static_curve,fleet_derived,turbofan_engine,True,209,31.02977424913293,17.679425837320576,46649.89159821596,17.679425837320576,48.0,0.0,True
cmapss,cmapss_FD001_train_16,rolling_refit,fleet_derived,turbofan_engine,True,209,1734.6587643418904,1340.311004784689,150183713.6066069,1340.311004784689,,0.0,False
cmapss,cmapss_FD001_train_16,pid_adaptive,fleet_derived,turbofan_engine,True,209,46.34500983480305,27.127667885912835,4049117.222293569,-2.0896462153895765,62.0,0.0,True
cmapss,cmapss_FD001_train_16,pid_regime,fleet_derived,turbofan_engine,True,209,47.7709592292641,37.56145528314739,3526117.417454684,36.6566525092847,33.0,0.0,True
cmapss,cmapss_FD001_train_17,threshold_alarm,fleet_derived,turbofan_engine,True,276,,,,,,0.0,False
cmapss,cmapss_FD001_train_17,static_curve,fleet_derived,turbofan_engine,True,276,64.80743493757801,42.03260869565217,23346464.014677275,42.03260869565217,48.0,0.0,True
cmapss,cmapss_FD001_train_17,rolling_refit,fleet_derived,turbofan_engine,True,276,1342.437824107397,665.3623188405797,103346456.305149,665.2536231884058,5.0,0.0,True
cmapss,cmapss_FD001_train_17,pid_adaptive,fleet_derived,turbofan_engine,True,276,855.6069373051865,314.72903194618266,88523769.5291953,314.674807355297,37.0,0.0,True
cmapss,cmapss_FD001_train_17,pid_regime,fleet_derived,turbofan_engine,True,276,2672.818584404224,628.5381959253331,116512754.61918214,628.5381959253331,18.0,0.0,True
cmapss,cmapss_FD001_train_18,threshold_alarm,fleet_derived,turbofan_engine,True,195,,,,,,0.0,False
cmapss,cmapss_FD001_train_18,static_curve,fleet_derived,turbofan_engine,True,195,24.486521671926855,13.384615384615385,11456.423283228001,13.384615384615385,48.0,0.0,True
cmapss,cmapss_FD001_train_18,rolling_refit,fleet_derived,turbofan_engine,True,195,1314.3592959972395,561.2820512820513,45011451.69059192,561.2820512820513,48.0,0.0,True
cmapss,cmapss_FD001_train_18,pid_adaptive,fleet_derived,turbofan_engine,True,195,3160.0153175622977,614.4841379287973,43709626.514285885,614.4841379287973,32.0,0.0,True
cmapss,cmapss_FD001_train_18,pid_regime,fleet_derived,turbofan_engine,True,195,104461.82359740994,8068.4433630686935,55030343.225753054,8068.4433630686935,20.0,0.0,True
cmapss,cmapss_FD001_train_19,threshold_alarm,fleet_derived,turbofan_engine,True,158,,,,,,0.0,False
cmapss,cmapss_FD001_train_19,static_curve,fleet_derived,turbofan_engine,True,158,8.949223854331542,4.341772151898734,254.54664249178276,4.341772151898734,48.0,0.0,True
cmapss,cmapss_FD001_train_19,rolling_refit,fleet_derived,turbofan_engine,True,158,2030.2834434530303,1437.3417721518988,108000243.18818334,1437.3417721518988,,0.0,False
cmapss,cmapss_FD001_train_19,pid_adaptive,fleet_derived,turbofan_engine,True,158,315.978723524239,71.41846138905726,8051376.603405995,69.68950504478916,42.0,0.0,True
cmapss,cmapss_FD001_train_19,pid_regime,fleet_derived,turbofan_engine,True,158,120.05368298007137,87.16257744681442,19247183.638078254,87.16257744681442,5.0,0.0,True
cmapss,cmapss_FD001_train_20,threshold_alarm,fleet_derived,turbofan_engine,True,234,,,,,,0.0,False
cmapss,cmapss_FD001_train_20,static_curve,fleet_derived,turbofan_engine,True,234,43.252389885059884,26.153846153846153,569196.8523694144,26.153846153846153,48.0,0.0,True
cmapss,cmapss_FD001_train_20,rolling_refit,fleet_derived,turbofan_engine,True,234,1638.9472009038082,972.7136752136752,110575444.62042119,972.7136752136752,,0.0,False
cmapss,cmapss_FD001_train_20,pid_adaptive,fleet_derived,turbofan_engine,True,234,285.38513592472657,92.26531857676699,32432022.739474684,82.7622662931915,51.0,0.0,True
cmapss,cmapss_FD001_train_20,pid_regime,fleet_derived,turbofan_engine,True,234,356.2478121003709,132.42669627405368,41930923.66736503,129.73774718271142,,0.0,False
cmapss,cmapss_FD001_train_21,threshold_alarm,fleet_derived,turbofan_engine,True,195,,,,,,0.0,False
cmapss,cmapss_FD001_train_21,static_curve,fleet_derived,turbofan_engine,True,195,24.486521671926855,13.384615384615385,11456.423283228001,13.384615384615385,48.0,0.0,True
cmapss,cmapss_FD001_train_21,rolling_refit,fleet_derived,turbofan_engine,True,195,2508.2497677535816,1720.8461538461538,115011444.32862765,1720.8461538461538,,0.0,False
cmapss,cmapss_FD001_train_21,pid_adaptive,fleet_derived,turbofan_engine,True,195,3270.60913264358,612.734663033188,62485374.45675277,612.734663033188,30.0,0.0,True
cmapss,cmapss_FD001_train_21,pid_regime,fleet_derived,turbofan_engine,True,195,9210.624222391605,1295.8822240506554,87348425.10170877,1295.8386501354983,40.0,0.0,True
cmapss,cmapss_FD001_train_22,threshold_alarm,fleet_derived,turbofan_engine,True,202,,,,,,0.0,False
cmapss,cmapss_FD001_train_22,static_curve,fleet_derived,turbofan_engine,True,202,27.72567170127946,15.485148514851485,23131.691781142858,15.485148514851485,48.0,0.0,True
cmapss,cmapss_FD001_train_22,rolling_refit,fleet_derived,turbofan_engine,True,202,1772.695441612256,1036.7920792079208,100023126.88515157,1036.1386138613861,11.0,0.0,True
cmapss,cmapss_FD001_train_22,pid_adaptive,fleet_derived,turbofan_engine,True,202,21.52628972193303,16.073747860741353,13337.245861508218,5.975415386020586,51.0,0.0,True
cmapss,cmapss_FD001_train_22,pid_regime,fleet_derived,turbofan_engine,True,202,63.12360068562576,54.99267049578643,7274222.6913698,50.49738457715128,75.0,0.0,True
cmapss,cmapss_FD001_train_23,threshold_alarm,fleet_derived,turbofan_engine,True,168,,,,,,0.0,False
cmapss,cmapss_FD001_train_23,static_curve,fleet_derived,turbofan_engine,True,168,12.807875181569605,6.375,734.0999292714686,6.375,48.0,0.0,True
cmapss,cmapss_FD001_train_23,rolling_refit,fleet_derived,turbofan_engine,True,168,2219.8176753744356,1464.702380952381,98000723.7931793,1464.702380952381,,0.0,False
cmapss,cmapss_FD001_train_23,pid_adaptive,fleet_derived,turbofan_engine,True,168,1321.4112457022368,190.57044829116475,21761447.15097946,190.57044829116475,20.0,0.0,True
cmapss,cmapss_FD001_train_23,pid_regime,fleet_derived,turbofan_engine,True,168,877.6361298877601,223.476742299498,55957866.64426657,223.476742299498,6.0,0.0,True
cmapss,cmapss_FD001_train_24,threshold_alarm,fleet_derived,turbofan_engine,True,147,,,,,,0.0,False
cmapss,cmapss_FD001_train_24,static_curve,fleet_derived,turbofan_engine,True,147,5.163977794943222,2.5714285714285716,75.47587047281012,2.5714285714285716,48.0,0.0,True
cmapss,cmapss_FD001_train_24,rolling_refit,fleet_derived,turbofan_engine,True,147,1869.704720402823,1076.530612244898,67000068.429418966,1076.530612244898,,0.0,False
cmapss,cmapss_FD001_train_24,pid_adaptive,fleet_derived,turbofan_engine,True,147,3259.8294672984402,783.9927403534897,58166055.51246364,783.9927403534897,7.0,0.0,True
cmapss,cmapss_FD001_train_24,pid_regime,fleet_derived,turbofan_engine,True,147,1711.2108857220583,727.2830306219009,81556726.50902067,727.2830306219009,6.0,0.0,True
cmapss,cmapss_FD001_train_25,threshold_alarm,fleet_derived,turbofan_engine,True,230,,,,,,0.0,False
cmapss,cmapss_FD001_train_25,static_curve,fleet_derived,turbofan_engine,True,230,41.25899111498107,24.73913043478261,381512.9948751679,24.73913043478261,48.0,0.0,True
cmapss,cmapss_FD001_train_25,rolling_refit,fleet_derived,turbofan_engine,True,230,1508.6235520298396,716.1086956521739,70381505.6329109,716.1086956521739,,0.0,False
cmapss,cmapss_FD001_train_25,pid_adaptive,fleet_derived,turbofan_engine,True,230,610.6710026665621,162.59224181179687,61588006.09694516,162.59164640040632,48.0,0.0,True
cmapss,cmapss_FD001_train_25,pid_regime,fleet_derived,turbofan_engine,True,230,391.2535341482834,238.92127715105607,101425301.70858271,238.76307747508898,49.0,0.0,True
cmapss,cmapss_FD001_train_26,threshold_alarm,fleet_derived,turbofan_engine,True,199,,,,,,0.0,False
cmapss,cmapss_FD001_train_26,static_curve,fleet_derived,turbofan_engine,True,199,26.32899695016903,14.57286432160804,17120.105479695474,14.57286432160804,48.0,0.0,True
cmapss,cmapss_FD001_train_26,rolling_refit,fleet_derived,turbofan_engine,True,199,1569.1985199377657,798.6683417085427,69017112.84868635,798.6683417085427,,0.0,False
cmapss,cmapss_FD001_train_26,pid_adaptive,fleet_derived,turbofan_engine,True,199,69.02353046994395,35.23647754084112,14319741.345253075,31.23182273351841,47.0,0.0,True
cmapss,cmapss_FD001_train_26,pid_regime,fleet_derived,turbofan_engine,True,199,117.91885604458706,86.30463781077583,40580196.744933195,86.30463781077583,24.0,0.0,True
cmapss,cmapss_FD001_train_27,threshold_alarm,fleet_derived,turbofan_engine,True,156,,,,,,0.0,False
cmapss,cmapss_FD001_train_27,static_curve,fleet_derived,turbofan_engine,True,156,8.220128516058178,3.980769230769231,204.90147337401552,3.980769230769231,48.0,0.0,True
cmapss,cmapss_FD001_train_27,rolling_refit,fleet_derived,turbofan_engine,True,156,2023.3558377492195,1169.9358974358975,66000197.960192785,1169.9358974358975,,0.0,False
cmapss,cmapss_FD001_train_27,pid_adaptive,fleet_derived,turbofan_engine,True,156,142.15626015050842,78.44634341281072,24021129.832120735,78.44634341281072,28.0,0.0,True
cmapss,cmapss_FD001_train_27,pid_regime,fleet_derived,turbofan_engine,True,156,300.9727217351969,164.56463898785057,49354376.0519204,164.56463898785057,14.0,0.0,True
cmapss,cmapss_FD001_train_28,threshold_alarm,fleet_derived,turbofan_engine,True,165,,,,,,0.0,False
cmapss,cmapss_FD001_train_28,static_curve,fleet_derived,turbofan_engine,True,165,11.616341676250485,5.7272727272727275,536.3735169335855,5.7272727272727275,48.0,0.0,True
cmapss,cmapss_FD001_train_28,rolling_refit,fleet_derived,turbofan_engine,True,165,1490.8148880069016,715.3333333333334,51110021.49520448,715.3333333333334,,0.0,False
cmapss,cmapss_FD001_train_28,pid_adaptive,fleet_derived,turbofan_engine,True,165,1516.7682138843911,193.5683956076379,11548060.572782382,193.5683956076379,21.0,0.0,True
cmapss,cmapss_FD001_train_28,pid_regime,fleet_derived,turbofan_engine,True,165,1799.280862622772,409.7194551753202,33749848.96991099,409.7194551753202,,0.0,False
cmapss,cmapss_FD001_train_29,threshold_alarm,fleet_derived,turbofan_engine,True,163,,,,,,0.0,False
cmapss,cmapss_FD001_train_29,static_curve,fleet_derived,turbofan_engine,True,163,10.837336054618598,5.3128834355828225,434.3729177949183,5.3128834355828225,48.0,0.0,True
cmapss,cmapss_FD001_train_29,rolling_refit,fleet_derived,turbofan_engine,True,163,1393.104085797264,753.717791411043,60000427.9934204,753.680981595092,2.0,0.0,True
cmapss,cmapss_FD001_train_29,pid_adaptive,fleet_derived,turbofan_engine,True,163,192.68412929256723,114.2691920529555,40671308.759630226,113.77758483951939,19.0,0.0,True
cmapss,cmapss_FD001_train_29,pid_regime,fleet_derived,turbofan_engine,True,163,553.902346220603,274.04732836108366,69041560.88104147,273.93409492913753,6.0,0.0,True
cmapss,cmapss_FD001_train_30,threshold_alarm,fleet_derived,turbofan_engine,True,194,,,,,,0.0,False
cmapss,cmapss_FD001_train_30,static_curve,fleet_derived,turbofan_engine,True,194,24.029620896143392,13.092783505154639,10360.790124799545,13.092783505154639,48.0,0.0,True
cmapss,cmapss_FD001_train_30,rolling_refit,fleet_derived,turbofan_engine,True,194,1391.695361557781,646.7628865979382,60010354.56502502,646.7010309278351,3.0,0.0,True
cmapss,cmapss_FD001_train_30,pid_adaptive,fleet_derived,turbofan_engine,True,194,226.8815909020242,76.26894787068265,19811028.36877411,76.26894787068265,9.0,0.0,True
cmapss,cmapss_FD001_train_30,pid_regime,fleet_derived,turbofan_engine,True,194,822.9353608193579,140.38507828167488,33726954.56823397,140.38507828167488,,0.0,False
cmapss,cmapss_FD001_train_31,threshold_alarm,fleet_derived,turbofan_engine,True,234,,,,,,0.0,False
cmapss,cmapss_FD001_train_31,static_curve,fleet_derived,turbofan_engine,True,234,43.252389885059884,26.153846153846153,569196.8523694144,26.153846153846153,48.0,0.0,True
cmapss,cmapss_FD001_train_31,rolling_refit,fleet_derived,turbofan_engine,True,234,2308.6842138207858,1664.8589743589744,160567842.26057312,1664.0811965811965,13.0,0.0,True
cmapss,cmapss_FD001_train_31,pid_adaptive,fleet_derived,turbofan_engine,True,234,732.9719327643811,205.0690965311549,48035729.42746928,205.0690965311549,14.0,0.0,True
cmapss,cmapss_FD001_train_31,pid_regime,fleet_derived,turbofan_engine,True,234,900.9715984449371,286.9199269803989,72205923.28573492,286.9199269803989,,0.0,False
cmapss,cmapss_FD001_train_32,threshold_alarm,fleet_derived,turbofan_engine,True,191,,,,,,0.0,False
cmapss,cmapss_FD001_train_32,static_curve,fleet_derived,turbofan_engine,True,191,22.66833481183303,12.230366492146597,7661.2622923765575,12.230366492146597,48.0,0.0,True
cmapss,cmapss_FD001_train_32,rolling_refit,fleet_derived,turbofan_engine,True,191,1679.917482702975,918.9267015706806,80007652.74344802,918.9267015706806,,0.0,False
cmapss,cmapss_FD001_train_32,pid_adaptive,fleet_derived,turbofan_engine,True,191,26.803224730701352,19.871340857098527,21527.95809678282,15.358590768875818,46.0,0.0,True
cmapss,cmapss_FD001_train_32,pid_regime,fleet_derived,turbofan_engine,True,191,84.08363474582558,70.03200905828263,24995738.36519474,70.03200905828263,12.0,0.0,True
cmapss,cmapss_FD001_train_33,threshold_alarm,fleet_derived,turbofan_engine,True,200,,,,,,0.0,False
cmapss,cmapss_FD001_train_33,static_curve,fleet_derived,turbofan_engine,True,200,26.79318943313767,14.875,18927.147894151538,14.875,48.0,0.0,True
cmapss,cmapss_FD001_train_33,rolling_refit,fleet_derived,turbofan_engine,True,200,1755.2318507821126,1182.75,120018916.66829315,1182.3,9.0,0.0,True
cmapss,cmapss_FD001_train_33,pid_adaptive,fleet_derived,turbofan_engine,True,200,6981.400088489492,879.7902148539428,36665961.842516296,879.7902148539428,17.0,0.0,True
cmapss,cmapss_FD001_train_33,pid_regime,fleet_derived,turbofan_engine,True,200,2572.3633042990687,659.2980787905823,52112443.23361563,659.2980787905823,,0.0,False
cmapss,cmapss_FD001_train_34,threshold_alarm,fleet_derived,turbofan_engine,True,195,,,,,,0.0,False
cmapss,cmapss_FD001_train_34,static_curve,fleet_derived,turbofan_engine,True,195,24.486521671926855,13.384615384615385,11456.423283228001,13.384615384615385,48.0,0.0,True
cmapss,cmapss_FD001_train_34,rolling_refit,fleet_derived,turbofan_engine,True,195,2070.6498051057824,1372.871794871795,110011445.19474901,1372.7692307692307,4.0,0.0,True
cmapss,cmapss_FD001_train_34,pid_adaptive,fleet_derived,turbofan_engine,True,195,203.54111766143836,118.84711128307013,58036172.73727364,118.84711128307013,33.0,0.0,True
cmapss,cmapss_FD001_train_34,pid_regime,fleet_derived,turbofan_engine,True,195,345.9266614476735,215.21101533109265,90705588.8043833,215.21101533109265,20.0,0.0,True
cmapss,cmapss_FD001_train_35,threshold_alarm,fleet_derived,turbofan_engine,True,181,,,,,,0.0,False
cmapss,cmapss_FD001_train_35,static_curve,fleet_derived,turbofan_engine,True,181,18.243442778705163,9.508287292817679,2788.3684886816663,9.508287292817679,48.0,0.0,True
cmapss,cmapss_FD001_train_35,rolling_refit,fleet_derived,turbofan_engine,True,181,1573.4827208864344,822.7348066298342,70002780.90135351,822.7348066298342,,0.0,False
cmapss,cmapss_FD001_train_35,pid_adaptive,fleet_derived,turbofan_engine,True,181,1441.6425887576154,415.400321968494,73674870.03538066,415.400321968494,24.0,0.0,True
cmapss,cmapss_FD001_train_35,pid_regime,fleet_derived,turbofan_engine,True,181,1926.9417632291365,607.6594250813579,90065447.21499032,607.6594250813579,13.0,0.0,True
cmapss,cmapss_FD001_train_36,threshold_alarm,fleet_derived,turbofan_engine,True,158,,,,,,0.0,False
cmapss,cmapss_FD001_train_36,static_curve,fleet_derived,turbofan_engine,True,158,8.949223854331542,4.341772151898734,254.54664249178276,4.341772151898734,48.0,0.0,True
cmapss,cmapss_FD001_train_36,rolling_refit,fleet_derived,turbofan_engine,True,158,2066.844405722974,1404.1518987341772,100000245.82323568,1403.7974683544303,7.0,0.0,True
cmapss,cmapss_FD001_train_36,pid_adaptive,fleet_derived,turbofan_engine,True,158,49.99042436757113,35.93272129964422,8485493.93621536,32.88019514817796,23.0,0.0,True
cmapss,cmapss_FD001_train_36,pid_regime,fleet_derived,turbofan_engine,True,158,122.38545907390532,93.95665838544276,32236450.769910824,93.95665838544276,4.0,0.0,True
cmapss,cmapss_FD001_train_37,threshold_alarm,fleet_derived,turbofan_engine,True,170,,,,,,0.0,False
cmapss,cmapss_FD001_train_37,static_curve,fleet_derived,turbofan_engine,True,170,13.616598867040269,6.823529411764706,903.5679292369585,6.823529411764706,48.0,0.0,True
cmapss,cmapss_FD001_train_37,rolling_refit,fleet_derived,turbofan_engine,True,170,2044.5706726093176,1387.4117647058824,100000893.05083743,1387.4117647058824,,0.0,False
cmapss,cmapss_FD001_train_37,pid_adaptive,fleet_derived,turbofan_engine,True,170,299.90505930755177,150.75839679517628,46256167.202344276,150.75839679517628,15.0,0.0,True
cmapss,cmapss_FD001_train_37,pid_regime,fleet_derived,turbofan_engine,True,170,526.4919297257967,288.48884492120607,102009673.88222124,288.48884492120607,,0.0,False
cmapss,cmapss_FD001_train_38,threshold_alarm,fleet_derived,turbofan_engine,True,194,,,,,,0.0,False
cmapss,cmapss_FD001_train_38,static_curve,fleet_derived,turbofan_engine,True,194,24.029620896143392,13.092783505154639,10360.790124799545,13.092783505154639,48.0,0.0,True
cmapss,cmapss_FD001_train_38,rolling_refit,fleet_derived,turbofan_engine,True,194,1823.9318297534119,933.5567010309278,64010354.05918604,933.5567010309278,,0.0,False
cmapss,cmapss_FD001_train_38,pid_adaptive,fleet_derived,turbofan_engine,True,194,52.91830586497677,35.84647868353125,5523511.290088739,35.48531276666984,38.0,0.0,True
cmapss,cmapss_FD001_train_38,pid_regime,fleet_derived,turbofan_engine,True,194,132.24784666964695,102.20661153305632,51138348.26265241,102.20661153305632,19.0,0.0,True
cmapss,cmapss_FD001_train_39,threshold_alarm,fleet_derived,turbofan_engine,True,128,,,,,,0.0,False
cmapss,cmapss_FD001_train_39,static_curve,fleet_derived,turbofan_engine,True,128,1.0420832500333166,1.0234375,13.822797243267736,1.0234375,48.0,0.0,True
cmapss,cmapss_FD001_train_39,rolling_refit,fleet_derived,turbofan_engine,True,128,1875.2288318695935,1136.484375,58000007.722884,1136.484375,,0.0,False
cmapss,cmapss_FD001_train_39,pid_adaptive,fleet_derived,turbofan_engine,True,128,89.72610355634838,64.16124919265313,12402274.79080767,63.784026042854826,14.0,0.0,True
cmapss,cmapss_FD001_train_39,pid_regime,fleet_derived,turbofan_engine,True,128,216.9445507067856,142.77960865564143,36017998.875014044,142.77960865564143,3.0,0.0,True
cmapss,cmapss_FD001_train_40,threshold_alarm,fleet_derived,turbofan_engine,True,188,,,,,,0.0,False
cmapss,cmapss_FD001_train_40,static_curve,fleet_derived,turbofan_engine,True,188,21.32187469303607,11.388297872340425,5662.180432218141,11.388297872340425,48.0,0.0,True
cmapss,cmapss_FD001_train_40,rolling_refit,fleet_derived,turbofan_engine,True,188,1698.0789850185715,999.6010638297872,88005652.92539144,999.6010638297872,,0.0,False
cmapss,cmapss_FD001_train_40,pid_adaptive,fleet_derived,turbofan_engine,True,188,21.677017934453556,16.184695455726217,252375.51419966563,-5.670006189265249,67.0,0.0,True
cmapss,cmapss_FD001_train_40,pid_regime,fleet_derived,turbofan_engine,True,188,40.46292900726854,33.30378532142626,76496.22702919664,33.30372399384987,16.0,0.0,True
cmapss,cmapss_FD001_train_41,threshold_alarm,fleet_derived,turbofan_engine,True,216,,,,,,0.0,False
cmapss,cmapss_FD001_train_41,static_curve,fleet_derived,turbofan_engine,True,216,34.39093065200637,19.958333333333332,94016.82642363088,19.958333333333332,48.0,0.0,True
cmapss,cmapss_FD001_train_41,rolling_refit,fleet_derived,turbofan_engine,True,216,1898.9058984349674,1043.611111111111,86094007.78172468,1043.611111111111,,0.0,False
cmapss,cmapss_FD001_train_41,pid_adaptive,fleet_derived,turbofan_engine,True,216,24834.0427884595,2068.699917317107,43280194.95050543,2068.699917317107,33.0,0.0,True
cmapss,cmapss_FD001_train_41,pid_regime,fleet_derived,turbofan_engine,True,216,3041.3200944377318,370.52771756783005,69050248.58093782,370.52771756783005,20.0,0.0,True
cmapss,cmapss_FD001_train_42,threshold_alarm,fleet_derived,turbofan_engine,True,196,,,,,,0.0,False
cmapss,cmapss_FD001_train_42,static_curve,fleet_derived,turbofan_engine,True,196,24.944939366532843,13.678571428571429,12667.390357720577,13.678571428571429,48.0,0.0,True
cmapss,cmapss_FD001_train_42,rolling_refit,fleet_derived,turbofan_engine,True,196,1613.936727447542,898.2397959183673,90012658.62912016,898.0867346938776,5.0,0.0,True
cmapss,cmapss_FD001_train_42,pid_adaptive,fleet_derived,turbofan_engine,True,196,3688.061724747012,604.7208739415339,73765835.89340901,604.7208739415339,20.0,0.0,True
cmapss,cmapss_FD001_train_42,pid_regime,fleet_derived,turbofan_engine,True,196,1464.6917621677876,514.6671249755506,83026059.7991507,514.6671249755506,22.0,0.0,True
cmapss,cmapss_FD001_train_43,threshold_alarm,fleet_derived,turbofan_engine,True,207,,,,,,0.0,False
cmapss,cmapss_FD001_train_43,static_curve,fleet_derived,turbofan_engine,True,207,30.07960453024029,17.043478260869566,38180.95245669378,17.043478260869566,48.0,0.0,True
cmapss,cmapss_FD001_train_43,rolling_refit,fleet_derived,turbofan_engine,True,207,2266.5854898081157,1686.7971014492753,140037984.62511748,1686.5942028985507,16.0,0.0,True
cmapss,cmapss_FD001_train_43,pid_adaptive,fleet_derived,turbofan_engine,True,207,672.1622275033683,202.917297424825,36714144.29949615,202.917297424825,12.0,0.0,True
cmapss,cmapss_FD001_train_43,pid_regime,fleet_derived,turbofan_engine,True,207,23470.308199698906,2293.4966406901244,53459317.02663012,2293.4966406901244,,0.0,False
cmapss,cmapss_FD001_train_44,threshold_alarm,fleet_derived,turbofan_engine,True,192,,,,,,0.0,False
cmapss,cmapss_FD001_train_44,static_curve,fleet_derived,turbofan_engine,True,192,23.120495056695187,12.515625,8472.6681175441,12.515625,48.0,0.0,True
cmapss,cmapss_FD001_train_44,rolling_refit,fleet_derived,turbofan_engine,True,192,1470.9857079948126,721.4947916666666,60008521.429603174,721.484375,11.0,0.0,True
cmapss,cmapss_FD001_train_44,pid_adaptive,fleet_derived,turbofan_engine,True,192,25255.68537400637,2427.8133675900317,43019406.20874525,2427.8133675900317,28.0,0.0,True
cmapss,cmapss_FD001_train_44,pid_regime,fleet_derived,turbofan_engine,True,192,19997.76596524746,2700.3016206796046,64319000.699775815,2700.241024525869,28.0,0.0,True
cmapss,cmapss_FD001_train_45,threshold_alarm,fleet_derived,turbofan_engine,True,158,,,,,,0.0,False
cmapss,cmapss_FD001_train_45,static_curve,fleet_derived,turbofan_engine,True,158,8.949223854331542,4.341772151898734,254.54664249178276,4.341772151898734,48.0,0.0,True
cmapss,cmapss_FD001_train_45,rolling_refit,fleet_derived,turbofan_engine,True,158,1579.069308088418,820.4113924050633,58000248.44672924,820.4113924050633,,0.0,False
cmapss,cmapss_FD001_train_45,pid_adaptive,fleet_derived,turbofan_engine,True,158,10699.97450979767,1497.0400042075091,35209326.0798253,1497.0400042075091,16.0,0.0,True
cmapss,cmapss_FD001_train_45,pid_regime,fleet_derived,turbofan_engine,True,158,2146.754712502151,665.0743698391013,53139091.73460639,665.0743698391013,1.0,0.0,True
cmapss,cmapss_FD001_train_46,threshold_alarm,fleet_derived,turbofan_engine,True,256,,,,,,0.0,False
cmapss,cmapss_FD001_train_46,static_curve,fleet_derived,turbofan_engine,True,256,54.417763356738575,34.26171875,5137840.832691855,34.26171875,48.0,0.0,True
cmapss,cmapss_FD001_train_46,rolling_refit,fleet_derived,turbofan_engine,True,256,1336.5342453758901,702.65625,96116044.38782305,702.5390625,5.0,0.0,True
cmapss,cmapss_FD001_train_46,pid_adaptive,fleet_derived,turbofan_engine,True,256,5421.730240692415,482.78104765518964,47434287.37975054,482.78104765518964,6.0,0.0,True
cmapss,cmapss_FD001_train_46,pid_regime,fleet_derived,turbofan_engine,True,256,7235.77392309539,781.7956523862882,59392096.733127706,781.7956523862882,,0.0,False
cmapss,cmapss_FD001_train_47,threshold_alarm,fleet_derived,turbofan_engine,True,214,,,,,,0.0,False
cmapss,cmapss_FD001_train_47,static_curve,fleet_derived,turbofan_engine,True,214,33.4251849756169,19.299065420560748,76960.44979257298,19.299065420560748,48.0,0.0,True
cmapss,cmapss_FD001_train_47,rolling_refit,fleet_derived,turbofan_engine,True,214,1918.1050264579792,1065.7803738317757,90076951.06956527,1065.7242990654206,3.0,0.0,True
cmapss,cmapss_FD001_train_47,pid_adaptive,fleet_derived,turbofan_engine,True,214,630.9633047793882,180.3557493946705,51117443.58786465,180.3557493946705,25.0,0.0,True
cmapss,cmapss_FD001_train_47,pid_regime,fleet_derived,turbofan_engine,True,214,4130.155789257241,582.2642179980465,58305723.527518645,582.2642179980465,8.0,0.0,True
cmapss,cmapss_FD001_train_48,threshold_alarm,fleet_derived,turbofan_engine,True,231,,,,,,0.0,False
cmapss,cmapss_FD001_train_48,static_curve,fleet_derived,turbofan_engine,True,231,41.75614634488865,25.09090909090909,421646.83230604365,25.09090909090909,48.0,0.0,True
cmapss,cmapss_FD001_train_48,rolling_refit,fleet_derived,turbofan_engine,True,231,1296.7129021681517,557.5541125541125,50423448.51100367,557.5541125541125,,0.0,False
cmapss,cmapss_FD001_train_48,pid_adaptive,fleet_derived,turbofan_engine,True,231,2572.050452146147,539.2519290457395,77182901.93731277,539.2519290457395,37.0,0.0,True
cmapss,cmapss_FD001_train_48,pid_regime,fleet_derived,turbofan_engine,True,231,1248.3177237685777,466.35121584268785,91585691.37394558,466.35121584268785,22.0,0.0,True
cmapss,cmapss_FD001_train_49,threshold_alarm,fleet_derived,turbofan_engine,True,215,,,,,,0.0,False
cmapss,cmapss_FD001_train_49,static_curve,fleet_derived,turbofan_engine,True,215,33.907535006729084,19.627906976744185,85062.53372014838,19.627906976744185,48.0,0.0,True
cmapss,cmapss_FD001_train_49,rolling_refit,fleet_derived,turbofan_engine,True,215,2033.5659366257714,1251.4883720930231,110085051.30518593,1251.3953488372092,4.0,0.0,True
cmapss,cmapss_FD001_train_49,pid_adaptive,fleet_derived,turbofan_engine,True,215,2367.1136197446776,285.4727586433746,43690218.69816098,284.76577624441205,40.0,0.0,True
cmapss,cmapss_FD001_train_49,pid_regime,fleet_derived,turbofan_engine,True,215,341.2608161413687,192.033743522595,73096347.92793022,187.17913976536067,20.0,0.0,True
cmapss,cmapss_FD001_train_50,threshold_alarm,fleet_derived,turbofan_engine,True,198,,,,,,0.0,False
cmapss,cmapss_FD001_train_50,static_curve,fleet_derived,turbofan_engine,True,198,25.86620586906023,14.272727272727273,15485.121049699543,14.272727272727273,48.0,0.0,True
cmapss,cmapss_FD001_train_50,rolling_refit,fleet_derived,turbofan_engine,True,198,1837.3411922029225,1007.8787878787879,80016326.67864697,1007.8787878787879,,0.0,False
cmapss,cmapss_FD001_train_50,pid_adaptive,fleet_derived,turbofan_engine,True,198,1234.0177409401538,334.34372145633887,67406452.09013475,334.34372145633887,35.0,0.0,True
cmapss,cmapss_FD001_train_50,pid_regime,fleet_derived,turbofan_engine,True,198,9908.263467535437,1287.3400297352948,100807203.43939286,1287.3400297352948,16.0,0.0,True
